NodeA,NodeB,Type
58681606,50001965,Follow
59327803,50001965,Follow
60335955,50001965,Follow
55956845,50002110,Follow
50149814,50002276,Follow
55956845,50002276,Follow
55956845,50002593,Follow
50014310,50004460,Follow
50037549,50004460,Follow
50707126,50004460,Follow
55956845,50004460,Follow
55956845,50005577,Follow
55956845,50005830,Follow
55956845,50008034,Follow
50020242,50010150,Follow
50059947,50010150,Follow
50073234,50010150,Follow
50081711,50010150,Follow
50104531,50010150,Follow
50124435,50010150,Follow
50124660,50010150,Follow
50163620,50010150,Follow
50168113,50010150,Follow
50179892,50010150,Follow
50182993,50010150,Follow
50183240,50010150,Follow
50184028,50010150,Follow
50229956,50010150,Follow
50258137,50010150,Follow
50381044,50010150,Follow
50400597,50010150,Follow
50401506,50010150,Follow
50427784,50010150,Follow
50596116,50010150,Follow
50650258,50010150,Follow
50703665,50010150,Follow
50865250,50010150,Follow
50886527,50010150,Follow
50919109,50010150,Follow
50930505,50010150,Follow
51059127,50010150,Follow
51062938,50010150,Follow
51081420,50010150,Follow
51087631,50010150,Follow
51184174,50010150,Follow
51221472,50010150,Follow
51222600,50010150,Follow
51238468,50010150,Follow
51284496,50010150,Follow
51334442,50010150,Follow
51388896,50010150,Follow
51397655,50010150,Follow
51409062,50010150,Follow
51426724,50010150,Follow
51554589,50010150,Follow
51555019,50010150,Follow
51595456,50010150,Follow
51597016,50010150,Follow
51599588,50010150,Follow
51631250,50010150,Follow
51803592,50010150,Follow
51805910,50010150,Follow
51818860,50010150,Follow
51824206,50010150,Follow
51836382,50010150,Follow
51869311,50010150,Follow
51885237,50010150,Follow
51965044,50010150,Follow
52000460,50010150,Follow
52024928,50010150,Follow
52069538,50010150,Follow
52097713,50010150,Follow
52112856,50010150,Follow
52179474,50010150,Follow
52184067,50010150,Follow
52224055,50010150,Follow
52292189,50010150,Follow
52292605,50010150,Follow
52450461,50010150,Follow
52462756,50010150,Follow
52524103,50010150,Follow
52590556,50010150,Follow
52617281,50010150,Follow
52643678,50010150,Follow
52713370,50010150,Follow
52752981,50010150,Follow
52757412,50010150,Follow
52769312,50010150,Follow
52863504,50010150,Follow
