NodeA,id,Type
24565695,22865791,mention
6906649,5236490,mention
30761774,30176662,mention
30761774,30176662,mention
30761774,30176662,mention
30761774,30176662,mention
30761774,30176662,mention
30761774,30176662,mention
30761774,30176662,mention
30761774,30176662,mention
30761774,30176662,mention
30761774,30176662,mention
23159643,13630397,mention
22373283,13939,mention
1473082,13939,mention
22373283,1473082,mention
10838982,3853693,mention
22733077,3853693,mention
8629339,3853693,mention
8629339,3853693,mention
8629339,3853693,mention
8629339,3853693,mention
8629339,3853693,mention
9161272,3853693,mention
16081881,15702729,mention
13460475,13494877,mention
13460475,39068,mention
10847503,39068,mention
32597046,24962951,mention
32597046,24962951,mention
30303577,24962951,mention
30303577,24962951,mention
10576977,2651839,mention
10576977,2183,mention
15295594,2183,mention
1717521,2183,mention
153076,2183,mention
759243,2183,mention
759243,2183,mention
759243,2183,mention
759243,2183,mention
9528425,9555830,mention
9528425,9555830,mention
14532265,9555830,mention
14532265,9555830,mention
16108343,9555830,mention
16108343,9555830,mention
14291511,9555830,mention
14291511,9555830,mention
33005589,9555830,mention
33005589,9555830,mention
31448377,9555830,mention
31448377,9555830,mention
9528425,11539804,mention
9528425,11539804,mention
14532265,11539804,mention
14532265,11539804,mention
16108343,11539804,mention
16108343,11539804,mention
14291511,11539804,mention
14291511,11539804,mention
33005589,11539804,mention
33005589,11539804,mention
31448377,11539804,mention
31448377,11539804,mention
9528425,11543258,mention
14532265,11543258,mention
16108343,11543258,mention
14291511,11543258,mention
33005589,11543258,mention
31448377,11543258,mention
15295594,2639701,mention
15295594,3533351,mention
15295594,5635,mention
15295594,13018295,mention
15295594,23322,mention
5389938,23322,mention
3320989,23322,mention
9433380,23322,mention
15295594,5848673,mention
15295594,5732397,mention
15295594,10845126,mention
15295594,10829314,mention
15295594,1997515,mention
14662795,1997515,mention
15295594,3662926,mention
15295594,40610,mention
3586953,40610,mention
15295594,12934898,mention
15295594,409344,mention
15295594,1915374,mention
30563556,1915374,mention
4932657,1915374,mention
15295594,13407509,mention
28403536,13407509,mention
27665765,13407509,mention
15295594,2087,mention
15295594,19258,mention
7026718,19258,mention
15295594,1378348,mention
15961109,1378348,mention
15295594,1537,mention
15295594,5389921,mention
14627531,5389921,mention
9679508,5389921,mention
15295594,7226544,mention
15295594,391616,mention
15295594,884222,mention
5386300,884222,mention
15295594,9282939,mention
15295594,12547205,mention
15295594,10898515,mention
15295594,114079,mention
15295594,6670214,mention
15295594,69874,mention
10463544,69874,mention
15295594,24556,mention
15295594,9913124,mention
15295594,2408839,mention
15295594,54491,mention
10463544,54491,mention
15295594,8116418,mention
15295594,18152,mention
15295594,10127207,mention
15295594,5038361,mention
15295594,4904730,mention
15295594,13629592,mention
15295594,7218455,mention
15295594,13022404,mention
15295594,13923255,mention
15295594,7075908,mention
15295594,9727940,mention
15295594,4116925,mention
15295594,8778426,mention
15295594,1628425,mention
15295594,9986737,mention
15295594,16415055,mention
3528927,16415055,mention
15295594,13079752,mention
16996586,13079752,mention
15295594,15816138,mention
15295594,4466724,mention
15295594,9972987,mention
15295594,9554434,mention
15295594,574675,mention
5191976,574675,mention
15295594,10651204,mention
15295594,17211496,mention
19598283,17211496,mention
15295594,23721930,mention
15295594,7216211,mention
7299184,7216211,mention
8091178,7216211,mention
10463544,7216211,mention
15295594,10215,mention
15295594,11785544,mention
15295594,16618,mention
3872483,16618,mention
15295594,6107813,mention
15295594,3235081,mention
15295594,13466742,mention
15295594,8706834,mention
15295594,21276,mention
15295594,12378213,mention
15295594,7336314,mention
15295594,1866044,mention
2985435,1866044,mention
15295594,41527,mention
10847503,41527,mention
15295594,10172529,mention
10367392,10172529,mention
13570566,10172529,mention
15295594,47197,mention
12675076,47197,mention
12675076,47197,mention
2252100,47197,mention
15295594,8709227,mention
15295594,8799326,mention
15295594,334955,mention
15295594,7354866,mention
15295594,168,mention
1751973,168,mention
11458948,168,mention
3081764,168,mention
3081764,168,mention
15295594,12212528,mention
15295594,18403,mention
15295594,1173,mention
15295594,90073,mention
6772800,90073,mention
15295594,9325819,mention
9623408,9325819,mention
11003434,9325819,mention
15295594,7363,mention
15295594,3162388,mention
15295594,9554146,mention
15295594,10390278,mention
36600086,10390278,mention
2791353,10390278,mention
975724,10390278,mention
975724,10390278,mention
975724,10390278,mention
15295594,5814627,mention
15295594,29821,mention
15295594,7466,mention
1500290,7466,mention
1500290,7466,mention
1500290,7466,mention
15295594,12885643,mention
15295594,13128433,mention
15295594,13336997,mention
15295594,868182,mention
2322425,868182,mention
15295594,12760329,mention
14643402,12760329,mention
15295594,2249947,mention
20705698,2249947,mention
15295594,27033,mention
15295594,7773009,mention
15295594,7808047,mention
15295594,16922941,mention
15295594,24679,mention
15295594,24679,mention
19355218,24679,mention
19355218,24679,mention
15295594,10448765,mention
15295594,25323,mention
5076313,25323,mention
9579793,25323,mention
15295594,3849756,mention
15295594,10416307,mention
15295594,33523,mention
4097471,33523,mention
15295594,4489243,mention
11410305,4489243,mention
15295594,10469223,mention
15295594,16709769,mention
15295594,12543586,mention
10634037,12543586,mention
15295594,11796712,mention
8485192,11796712,mention
8030127,11796712,mention
15295594,1933628,mention
15295594,3771102,mention
15295594,4346,mention
15295594,2736683,mention
15295594,9151,mention
18019048,9151,mention
14624115,9151,mention
15295594,12825533,mention
1407769,12825533,mention
15295594,12639184,mention
40205026,12639184,mention
40205026,12639184,mention
24307392,12639184,mention
21428053,12639184,mention
21227022,12639184,mention
15295594,23843,mention
6128465,23843,mention
229122,23843,mention
15295594,16889464,mention
15295594,7705320,mention
15295594,7059401,mention
15295594,14940288,mention
32495209,14940288,mention
15295594,15082681,mention
15295594,3780176,mention
15295594,1390818,mention
15295594,223198,mention
15295594,5572,mention
15295594,5383,mention
13343003,5383,mention
15295594,9289602,mention
11162908,9289602,mention
11162910,9289602,mention
18821370,9289602,mention
18821370,9289602,mention
18821370,9289602,mention
18821370,9289602,mention
15295594,2322425,mention
5358145,2322425,mention
34492408,2322425,mention
15295594,11007523,mention
15295594,7251664,mention
15295594,13521151,mention
15870304,13521151,mention
21428053,13521151,mention
15295594,3075805,mention
15295594,1961397,mention
15303372,1961397,mention
15303372,1961397,mention
15295594,202383,mention
15589097,202383,mention
15589097,202383,mention
15295594,18013712,mention
18006157,18013712,mention
15295594,9427,mention
6797693,9427,mention
15295594,1369439,mention
15295594,284,mention
2322425,284,mention
11007523,284,mention
15295594,3568123,mention
3804548,3568123,mention
3867084,3568123,mention
15295594,3064769,mention
15295594,6736272,mention
15295594,10578367,mention
15295594,7914917,mention
10463544,7914917,mention
15295594,6445576,mention
41374376,6445576,mention
4431545,6445576,mention
4431545,6445576,mention
15295594,19561,mention
15295594,23738743,mention
15295594,12296078,mention
27668893,12296078,mention
34492408,12296078,mention
41374376,12296078,mention
15295594,3169054,mention
11154316,3169054,mention
15295594,1875,mention
41374376,1875,mention
15295594,60597,mention
15295594,30382737,mention
15295594,6992183,mention
9608738,6992183,mention
8311622,6992183,mention
15295594,28563416,mention
28756930,28563416,mention
28756930,28563416,mention
15295594,85855,mention
15295594,12347262,mention
15295594,3263361,mention
5472160,3263361,mention
15295594,7632834,mention
15295594,13679102,mention
15295594,14406102,mention
13077542,14406102,mention
13077542,14406102,mention
6382706,120682,mention
4547830,93550,mention
4547830,93550,mention
29250169,93550,mention
8375632,93550,mention
7431468,16253942,mention
29713755,20886902,mention
30301008,20886902,mention
32685784,20886902,mention
40074780,20886902,mention
40074780,20886902,mention
15558028,15558748,mention
2712973,8260614,mention
2712973,8260614,mention
18441620,15029304,mention
18441620,15029304,mention
7016522,15029304,mention
7016522,15029304,mention
34057255,15029304,mention
34057255,15029304,mention
8742318,1457727,mention
30238165,9733801,mention
19539848,9733801,mention
16344560,14479327,mention
27092531,14293020,mention
1402452,10067,mention
1402452,23310,mention
10839677,56050,mention
10839677,56050,mention
24219480,56050,mention
7704857,56050,mention
3237506,8166121,mention
13985455,25821698,mention
13985455,26170505,mention
1926836,55321,mention
30762679,9380718,mention
13754421,9380718,mention
16082623,13758931,mention
30844549,13758931,mention
16082623,11473378,mention
30844549,11473378,mention
10952826,11473378,mention
38627047,38550821,mention
6645567,6191113,mention
7432022,36105,mention
1927010,7890298,mention
2975607,2962733,mention
24209309,24194108,mention
24209309,24194108,mention
13047207,24194108,mention
20539366,37086,mention
15558748,15558028,mention
1927280,7537,mention
3238033,11332562,mention
3500253,30387403,mention
22112547,20665804,mention
22112547,22008404,mention
3238222,738430,mention
5335376,8953452,mention
5335376,8953452,mention
30501212,26714,mention
32860510,29321235,mention
5073300,28257,mention
5073300,28257,mention
22112670,21682634,mention
4024740,633938,mention
4024740,17685621,mention
4024740,633938,mention
4024740,17685621,mention
10578367,2256656,mention
5102411,2256656,mention
10578367,2852173,mention
10578367,5102411,mention
10578367,13528141,mention
10578367,16951275,mention
10578367,30495739,mention
10578367,3576629,mention
10578367,27766790,mention
10578367,12011903,mention
10578367,14276802,mention
10578367,21368867,mention
10578367,30056516,mention
10578367,10170537,mention
10578367,28927002,mention
10578367,11592465,mention
19109186,11592465,mention
19109186,11592465,mention
10578367,14666406,mention
10578367,3603847,mention
19082472,3603847,mention
19082472,3603847,mention
19082472,3603847,mention
10578367,32552980,mention
10578367,6813676,mention
10578367,24929906,mention
10578367,19849898,mention
10578367,10900904,mention
10578367,276177,mention
10578367,26387792,mention
10578367,26387792,mention
29794920,26387792,mention
29794920,26387792,mention
21446253,26387792,mention
10578367,3875170,mention
521525,3875170,mention
10578367,5328970,mention
10578367,26007030,mention
10578367,9820288,mention
10578367,6790360,mention
10578367,26117919,mention
10578367,20152278,mention
10578367,8143007,mention
10578367,28505270,mention
10578367,22047183,mention
10578367,19082472,mention
10578367,34178463,mention
10578367,35590136,mention
10578367,6343096,mention
10578367,18535686,mention
10578367,30106510,mention
10578367,15227545,mention
10578367,24249723,mention
10578367,11164655,mention
10578367,6432132,mention
7853601,6432132,mention
6550238,6432132,mention
10578367,19132557,mention
10578367,7916837,mention
10578367,16020507,mention
21450056,16020507,mention
21450056,16020507,mention
10578367,3898579,mention
10578367,11743719,mention
10578367,13619238,mention
10578367,8555384,mention
10578367,7853601,mention
10578367,20235380,mention
10578367,13087936,mention
10578367,22090070,mention
10578367,59177,mention
10578367,5562331,mention
10578367,30053274,mention
10578367,235775,mention
10578367,21450056,mention
13619238,21450056,mention
13619238,21450056,mention
13619238,21450056,mention
10578367,11816571,mention
10578367,4475134,mention
10578367,6841475,mention
10578367,7895041,mention
10578367,7031254,mention
10578367,4925976,mention
4816316,4925976,mention
10578367,5359783,mention
10578367,3596273,mention
5359783,3596273,mention
10578367,3582012,mention
10578367,21423166,mention
21427440,21423166,mention
10578367,24132690,mention
10578367,29878,mention
10578367,12219402,mention
10578367,4451126,mention
10578367,17059189,mention
10578367,19868531,mention
10578367,5544340,mention
10578367,1004902,mention
10578367,19342324,mention
10578367,4800315,mention
34178463,4800315,mention
30085692,4800315,mention
30085692,4800315,mention
10578367,14632734,mention
10578367,4472133,mention
4110340,4472133,mention
10578367,7269674,mention
10578367,30293299,mention
10578367,3916184,mention
10578367,25809944,mention
21368867,25809944,mention
30056516,25809944,mention
10578367,9073046,mention
10578367,19148039,mention
10578367,4012247,mention
10578367,13571550,mention
10578367,6530091,mention
5357145,6530091,mention
10578367,6911677,mention
10578367,21080889,mention
10578367,10100151,mention
10578367,12197010,mention
19132557,12197010,mention
19132557,12197010,mention
10578367,8379678,mention
10578367,20014366,mention
12197010,20014366,mention
19132557,20014366,mention
10578367,4146306,mention
10578367,17256208,mention
10578367,12821056,mention
10578367,24253397,mention
10578367,14467494,mention
10578367,21702760,mention
10578367,29794920,mention
10578367,6914919,mention
10578367,11856158,mention
26044918,9800471,mention
42933099,9800471,mention
31672256,9800471,mention
1403417,566097,mention
1927874,11846668,mention
16420260,11846668,mention
23423746,16793891,mention
23423746,19859458,mention
32341271,19859458,mention
24472325,18025548,mention
24472325,18025548,mention
24472325,18025548,mention
18517947,18025548,mention
12151641,11616232,mention
5653784,11616232,mention
12151641,27439,mention
12151641,5955,mention
12151641,163398,mention
12151641,25521,mention
12151641,3813837,mention
12151641,145002,mention
5860243,5857370,mention
6908839,2621942,mention
9903917,2621942,mention
5073899,3970867,mention
7695355,7237138,mention
7695355,7237138,mention
7265970,7237138,mention
29453313,29456285,mention
29470006,29456285,mention
3238991,35256269,mention
31121288,35256269,mention
11627611,165945,mention
1928336,180070,mention
14511361,11611140,mention
14511361,11611140,mention
19598283,11611140,mention
19598283,11611140,mention
36269313,11296885,mention
36269313,11296885,mention
19073614,11296885,mention
19073614,11296885,mention
20137845,11296885,mention
30393738,11296885,mention
35903413,11296885,mention
28405021,36207984,mention
28405021,36207984,mention
28184897,36207984,mention
28184897,36207984,mention
33477243,36207984,mention
33477243,36207984,mention
4812124,4844371,mention
93550,11315254,mention
4812144,30664,mention
4812144,1380061,mention
19230143,4344078,mention
5861045,7141031,mention
2453226,39330,mention
10841839,3364545,mention
17444333,3364545,mention
10985732,3364545,mention
356129,116931,mention
356129,1060,mention
356129,85679,mention
1666878,20344,mention
23686994,24155297,mention
16609124,16039306,mention
16609124,16039306,mention
6123374,34028063,mention
21901529,34028063,mention
21901529,34028063,mention
6123374,2308432,mention
6123374,6362586,mention
6123374,2620,mention
6123374,22136279,mention
6123374,31169,mention
6123374,1009774,mention
6123374,24444,mention
6123374,1398,mention
7172040,42994,mention
7172040,42994,mention
9269199,4413374,mention
27457558,4413374,mention
29716444,18239912,mention
29716444,18239912,mention
29716444,18239912,mention
29716444,18239912,mention
29716444,12944205,mention
29716444,12944205,mention
29716444,12944205,mention
29716444,12944205,mention
29716444,12944205,mention
29716444,17389202,mention
9531372,8563254,mention
28930045,21898406,mention
28930045,21898406,mention
23479822,21898406,mention
17455997,21898406,mention
9793542,6827833,mention
43872328,5723829,mention
43872328,5723829,mention
30240846,21042876,mention
24997984,22042349,mention
34492408,22042349,mention
24997984,22601332,mention
24997984,22601332,mention
3240134,8163714,mention
3240134,8163714,mention
3240134,8163714,mention
3240134,8163714,mention
3240134,8163714,mention
3240134,8163714,mention
3240134,8163714,mention
3764450,357509,mention
245848,357509,mention
16085242,7369911,mention
19493119,8634128,mention
43872518,12477779,mention
43872518,12477779,mention
43872518,12477779,mention
43872518,12477779,mention
43872518,12477779,mention
10842403,2748431,mention
9793927,19313617,mention
23687599,22031163,mention
23687599,26399,mention
23687599,18340284,mention
20541874,12666890,mention
20541874,12666890,mention
41053846,12666890,mention
26205851,12666890,mention
1929694,2940085,mention
20279790,20273630,mention
30765582,30797736,mention
15036954,13933432,mention
3764774,11985517,mention
8221252,3460208,mention
18444899,41062338,mention
18444899,41062338,mention
18444899,41062338,mention
18444899,41062338,mention
18444899,41062338,mention
18444899,41062338,mention
18444899,41062338,mention
18444899,41062338,mention
18444899,41062338,mention
18444899,41062338,mention
18444899,41062338,mention
17920671,15338243,mention
17920671,15338243,mention
17920671,15338243,mention
17920671,15338243,mention
17920671,15338243,mention
17920671,15338243,mention
17920671,15338243,mention
9794238,10067004,mention
16085723,27440261,mention
16085723,19574231,mention
16085723,7115486,mention
13472554,7115486,mention
21114423,7115486,mention
11235298,7115486,mention
11235298,7115486,mention
357159,208905,mention
1405757,1390289,mention
16348078,30878014,mention
31028225,62053,mention
31028225,62053,mention
31028225,62053,mention
1930279,10628625,mention
5621885,10628625,mention
11410305,10628625,mention
11410305,10628625,mention
7959649,7712941,mention
7959649,7712941,mention
39154815,149332,mention
32892966,149332,mention
21428053,149332,mention
39154815,4583847,mention
32892966,4583847,mention
21428053,4583847,mention
21428053,4583847,mention
9420478,4583847,mention
39154815,743378,mention
11906028,743378,mention
2744342,743378,mention
2744342,743378,mention
32892966,743378,mention
1807739,743378,mention
1807739,743378,mention
17815586,743378,mention
17815586,743378,mention
17815586,743378,mention
39154815,14723758,mention
32892966,14723758,mention
15824029,13649727,mention
21591265,27971765,mention
18969853,15723331,mention
3765510,11605642,mention
14308058,11605642,mention
14308058,11605642,mention
14308058,11605642,mention
14308058,11605642,mention
619792,5925817,mention
18969910,10522554,mention
7173435,11691265,mention
7173435,496833,mention
24999256,2605500,mention
24999256,19137363,mention
619911,33480,mention
619911,33480,mention
11367937,1889959,mention
18708022,42792614,mention
18708022,6033,mention
8020989,6033,mention
9533040,4052207,mention
9533040,4052207,mention
5364074,4052207,mention
11660227,4052207,mention
5121880,4052207,mention
5121880,4052207,mention
10634037,4052207,mention
5926106,4052207,mention
11194862,4052207,mention
11774705,4052207,mention
12839775,4052207,mention
12839775,4052207,mention
10581634,613699,mention
10581634,613699,mention
10429185,613699,mention
19494737,10524583,mention
29456285,29453313,mention
18086212,29453313,mention
29456285,29470006,mention
28407760,21911541,mention
28407760,21911541,mention
28407760,21911541,mention
37328617,21911541,mention
27681000,21911541,mention
1931264,20076735,mention
8228280,20076735,mention
4584135,20076735,mention
4584135,20076735,mention
4584135,20076735,mention
20413904,20076735,mention
4290676,3014825,mention
13748303,3014825,mention
13748303,3014825,mention
3014840,3014825,mention
3014840,3014825,mention
3014844,3014825,mention
3014844,3014825,mention
23427194,35406365,mention
26072212,35406365,mention
22116523,6601218,mention
1958178,6601218,mention
96553,2275491,mention
17681339,2275491,mention
17681339,2275491,mention
11684102,2275491,mention
17398103,9334654,mention
17398103,5536448,mention
13728149,3112979,mention
20705698,3112979,mention
11368919,9726840,mention
27097604,18864699,mention
27097604,18864699,mention
28453717,18864699,mention
28453717,18864699,mention
15039139,9623408,mention
9325819,9623408,mention
9325819,9623408,mention
15039139,22069136,mention
17922775,15031217,mention
17922775,15031217,mention
17922775,15031217,mention
40205026,17962275,mention
40205026,17962275,mention
19598283,17962275,mention
40205026,40281297,mention
40205026,40281297,mention
40205026,40281297,mention
40205026,40281297,mention
3242732,32567918,mention
3242732,32567918,mention
10844924,73280,mention
10844924,73280,mention
38894349,31796421,mention
44255149,31796421,mention
39418711,39135630,mention
39418711,39135630,mention
39418711,39135630,mention
18447194,17865715,mention
13990756,11759888,mention
13990756,5425519,mention
32392645,5425519,mention
20896821,5425519,mention
28541169,5425519,mention
25935395,5425519,mention
25935395,5425519,mention
13990756,2144789,mention
13990756,59452,mention
13990756,2172792,mention
13990756,20338,mention
25000877,221288,mention
20282289,11152055,mention
20344475,11152055,mention
20344475,11152055,mention
13466742,16686773,mention
13466742,16686773,mention
13466742,16686773,mention
27992058,16686773,mention
30106510,16686773,mention
2980983,783892,mention
3505313,3535378,mention
10058938,9313455,mention
6388927,5998489,mention
21359607,5998489,mention
97477,990939,mention
17923317,3468627,mention
17923317,3468627,mention
911100,3468627,mention
911100,3468627,mention
17526738,3468627,mention
17923317,27665765,mention
17923317,17834117,mention
34438415,25302599,mention
34438415,12473506,mention
25302599,12473506,mention
884156,39810,mention
40467900,15672937,mention
11369920,15701798,mention
11369920,31254385,mention
11369920,12211398,mention
15701798,31254385,mention
15701798,12211398,mention
20807167,9314741,mention
14011968,9314741,mention
18972306,14243801,mention
10845852,33400321,mention
10845852,33400321,mention
10845852,33400321,mention
10845852,33400321,mention
7700260,1686815,mention
2457417,6139821,mention
2981766,1321,mention
8748949,8797901,mention
32498809,8797901,mention
98265,13603989,mention
10846184,232512,mention
11632628,5267355,mention
11632684,5267355,mention
35034891,5267355,mention
4627926,5267355,mention
2981953,30497357,mention
30339061,30497357,mention
30876647,30497357,mention
22802094,30497357,mention
4554838,235789,mention
3529865,235789,mention
6972485,235789,mention
24739937,17947217,mention
24739937,4430857,mention
34759827,17947217,mention
34759827,4430857,mention
24739937,857502,mention
34759827,857502,mention
24739937,22230006,mention
7962727,6133702,mention
7270157,6133702,mention
2982000,10982706,mention
3605892,10982706,mention
98435,16393637,mention
2457736,3793496,mention
2457736,3793496,mention
2457736,3793496,mention
2457736,3793496,mention
2457736,3793496,mention
2457736,2404261,mention
28410058,28676251,mention
1409336,350275,mention
27885904,25880691,mention
27885904,25880691,mention
31090402,25880691,mention
31090402,25880691,mention
36798817,11471397,mention
30303289,11471397,mention
36798817,36676484,mention
36798817,33794634,mention
36798817,33794634,mention
19252509,33794634,mention
20302348,33794634,mention
20302348,33794634,mention
20302348,33794634,mention
20302348,33794634,mention
118137,33794634,mention
22140604,33794634,mention
22140604,33794634,mention
21114423,33794634,mention
36798817,44277473,mention
15565200,16291036,mention
18483491,16291036,mention
11725571,16291036,mention
885216,6940749,mention
885216,6940749,mention
20546076,20425729,mention
4031037,3015796,mention
21594792,5373871,mention
21594792,7393,mention
19497666,25201067,mention
15303372,11245437,mention
15303372,8607931,mention
3244810,3802003,mention
1934092,2643802,mention
1934092,2643802,mention
13730595,11543454,mention
13730595,30530,mention
17445139,30530,mention
24096086,30530,mention
24096086,30530,mention
24096086,30530,mention
30245751,30190231,mention
30245751,30190231,mention
29510371,30190231,mention
11109254,776259,mention
6390664,3319940,mention
6390664,3319940,mention
6390664,3319940,mention
6390664,3319940,mention
3562783,3319940,mention
3881504,3319940,mention
6390664,4428757,mention
6390664,4428757,mention
6390664,4428757,mention
25002891,21993588,mention
13730732,89923,mention
9012143,14054558,mention
10585046,9825718,mention
8750069,5818387,mention
12944438,9673215,mention
4618893,9673215,mention
4618893,9673215,mention
4618893,9673215,mention
1410135,222872,mention
19760281,13350226,mention
19760281,13350226,mention
19760281,13350226,mention
19760281,13350226,mention
19760281,13350226,mention
19760281,13350226,mention
19760281,13350226,mention
19760281,13350226,mention
19760281,13350226,mention
19760281,13350226,mention
19760281,13350226,mention
19760281,13350226,mention
29459615,14361657,mention
10585250,16028384,mention
3507386,4918240,mention
10847503,15940963,mention
28547039,15940963,mention
28547039,15940963,mention
10847503,523782,mention
10847503,31340100,mention
10847503,31340100,mention
10847503,31340100,mention
10847503,36636803,mention
10847503,33507672,mention
10847503,11117,mention
10847503,11117,mention
10847503,8938936,mention
20963281,8938936,mention
10847503,17947867,mention
4188702,17947867,mention
10847503,9838682,mention
10847503,81247,mention
10847503,7219420,mention
11159430,7219420,mention
11159430,7219420,mention
10847503,14609,mention
20431860,14609,mention
10847503,5741726,mention
10634037,5741726,mention
10847503,208698,mention
10634037,208698,mention
32462857,208698,mention
10847503,1856498,mention
10634037,1856498,mention
10847503,976238,mention
10847503,13404469,mention
10847503,20881107,mention
10847503,12711966,mention
19657490,12711966,mention
19657490,12711966,mention
19657490,12711966,mention
19657490,12711966,mention
19657490,12711966,mention
19657490,12711966,mention
10847503,11551386,mention
9663034,11551386,mention
10847503,43726,mention
4564280,43726,mention
4564280,43726,mention
10847503,19528009,mention
10847503,11678427,mention
10847503,16286325,mention
10847503,12979968,mention
10847503,6704582,mention
10847503,26320,mention
10847503,14259515,mention
10847503,19891308,mention
10847503,43755,mention
10847503,22051129,mention
10847503,3652018,mention
10847503,28468569,mention
10847503,9035118,mention
10847503,53439,mention
10847503,27752284,mention
10847503,5640817,mention
11159430,5640817,mention
10847503,15000521,mention
10847503,1714103,mention
10847503,5055713,mention
10847503,295350,mention
10847503,4304960,mention
10847503,2331699,mention
10847503,1972583,mention
10847503,6567317,mention
10847503,16003671,mention
10847503,27985221,mention
10847503,117319,mention
10847503,220965,mention
10847503,4454586,mention
10847503,4454586,mention
10847503,15452,mention
10847503,12597636,mention
25040150,12597636,mention
10847503,19589092,mention
11159430,19589092,mention
15445805,19589092,mention
10847503,4655050,mention
10847503,204048,mention
10847503,18736722,mention
10847503,56384,mention
2331699,56384,mention
10847503,41570,mention
10847503,39103,mention
10847503,55556,mention
10847503,1686562,mention
10847503,19126001,mention
10847503,42468017,mention
10847503,8924851,mention
6147696,8924851,mention
10847503,20893537,mention
32095441,20893537,mention
10847503,3135659,mention
10847503,125430,mention
10847503,29843246,mention
10847503,29005243,mention
10847503,100185,mention
10847503,28002998,mention
10847503,39186,mention
10847503,2705391,mention
10847503,4230317,mention
10847503,5217073,mention
120322,5217073,mention
11159430,5217073,mention
10664358,5217073,mention
10847503,120322,mention
110098,120322,mention
10664358,120322,mention
10847503,6826720,mention
6759105,6826720,mention
10847503,10344257,mention
11159430,10344257,mention
10847503,5644282,mention
10664358,5644282,mention
10847503,13685290,mention
20337473,13685290,mention
20337473,13685290,mention
20337473,13685290,mention
19134750,13685290,mention
10847503,10247432,mention
10847503,32801296,mention
10847503,17542776,mention
27985221,17542776,mention
624058,44096,mention
28149192,13721218,mention
28149192,6796493,mention
9012682,8325197,mention
12944851,12891707,mention
36275670,19371857,mention
19371768,19371857,mention
36275670,5019039,mention
19371768,5019039,mention
13731293,9101103,mention
13731293,9101103,mention
13731293,9101103,mention
13731293,9101103,mention
13731293,9101103,mention
13731293,9101103,mention
13731293,9101103,mention
13731293,9101103,mention
13731293,9101103,mention
13731293,9101103,mention
13731293,9101103,mention
11372042,19771,mention
11372042,19771,mention
1410582,7296541,mention
4578477,7296541,mention
3833539,7296541,mention
8488517,18262,mention
12682828,15183437,mention
17470326,15183437,mention
32179402,15183437,mention
13731425,8560340,mention
5604984,4473034,mention
5604984,4473034,mention
5604984,4473034,mention
5604984,4473034,mention
20809368,20788818,mention
20809368,21035140,mention
1410770,4828,mention
4112062,4828,mention
17523654,4828,mention
1410770,1021335,mention
17523654,1021335,mention
13469400,1962,mention
13469400,8956121,mention
13469400,9714519,mention
29722331,28974186,mention
29722331,28974186,mention
29722331,28974186,mention
29722331,28974186,mention
29722331,28974186,mention
29722331,28974186,mention
29063603,28974186,mention
29063603,28974186,mention
29063603,28974186,mention
29063603,28974186,mention
29063603,28974186,mention
29063603,28974186,mention
362233,182104,mention
15828748,13052750,mention
19598283,13052750,mention
15828748,9735448,mention
18469284,9735448,mention
11151173,9735448,mention
3770252,36424813,mention
7702462,357660,mention
7702462,357660,mention
10061807,13591862,mention
12683306,12517901,mention
12683306,12517901,mention
12569810,12517901,mention
12569810,12517901,mention
4556959,4578448,mention
100525,10933568,mention
100525,10933568,mention
22152884,10933568,mention
5343461,485267,mention
5343461,485267,mention
5343461,485267,mention
10324213,11746941,mention
10324213,11746941,mention
10324213,11746941,mention
10324213,11746941,mention
10324213,11746941,mention
25034904,11746941,mention
14568886,11746941,mention
14568886,11746941,mention
14568886,11746941,mention
14568886,11746941,mention
14568886,11746941,mention
20865015,11746941,mention
20865015,11746941,mention
20865015,11746941,mention
20865015,11746941,mention
20865015,11746941,mention
20346391,11746941,mention
14936937,11746941,mention
14936937,11746941,mention
14936937,11746941,mention
14936937,11746941,mention
14936937,11746941,mention
31033739,30162362,mention
31033739,30162362,mention
33965877,30162362,mention
33965877,30162362,mention
100788,23372185,mention
100788,23372185,mention
27363764,22056022,mention
27363764,13402660,mention
21072316,24155406,mention
21072316,24155406,mention
21072316,26341744,mention
21072316,34861895,mention
21072316,17141626,mention
36538853,20609968,mention
101000,3983593,mention
101000,24535217,mention
101000,3983593,mention
101000,24535217,mention
101000,22070141,mention
12946064,3139525,mention
33393314,30388897,mention
33393314,30388897,mention
33393314,30388897,mention
11635408,11383645,mention
11635408,11383645,mention
363270,19614732,mention
9800472,9362227,mention
9914512,9362227,mention
16878383,11751728,mention
18713408,8465504,mention
19037688,8465504,mention
4557642,28053,mention
26150957,28053,mention
26150957,28053,mention
29826451,28053,mention
22907767,22069952,mention
10849191,9678863,mention
10849191,9678863,mention
10849191,9678863,mention
5124618,9678863,mention
14348633,9678863,mention
26431030,9678863,mention
2876889,9678863,mention
10849191,27649292,mention
19237990,20650494,mention
19237990,20650494,mention
20635978,20650494,mention
20635978,20650494,mention
3247294,195136,mention
3247294,195136,mention
31034622,132986,mention
18853657,132986,mention
1565512,132986,mention
5082487,6180,mention
1719515,6180,mention
12759070,6180,mention
4713959,6180,mention
17665409,17154014,mention
17665409,17154014,mention
17665409,17154014,mention
17665409,17154014,mention
2198946,17146954,mention
34442678,5548752,mention
34442678,5548752,mention
8228280,11322,mention
4626059,11322,mention
